ms_timestamp,GSR,timestamp
1771391126048,829.0,2026-02-18 00:05:26.048
1771391126101,828.0,2026-02-18 00:05:26.101
1771391126151,829.0,2026-02-18 00:05:26.151
1771391126200,828.0,2026-02-18 00:05:26.200
1771391126249,828.0,2026-02-18 00:05:26.249
1771391126302,827.0,2026-02-18 00:05:26.302
1771391126351,826.0,2026-02-18 00:05:26.351
1771391126400,825.0,2026-02-18 00:05:26.400
1771391126454,824.0,2026-02-18 00:05:26.454
1771391126503,824.0,2026-02-18 00:05:26.503
1771391126552,825.0,2026-02-18 00:05:26.552
1771391126601,825.0,2026-02-18 00:05:26.601
1771391126654,825.0,2026-02-18 00:05:26.654
1771391126703,825.0,2026-02-18 00:05:26.703
1771391126753,825.0,2026-02-18 00:05:26.753
1771391126806,825.0,2026-02-18 00:05:26.806
1771391126855,825.0,2026-02-18 00:05:26.855
1771391126904,826.0,2026-02-18 00:05:26.904
1771391126953,826.0,2026-02-18 00:05:26.953
1771391127007,826.0,2026-02-18 00:05:27.007
1771391127056,826.0,2026-02-18 00:05:27.056
1771391127105,826.0,2026-02-18 00:05:27.105
1771391127158,827.0,2026-02-18 00:05:27.158
1771391127207,827.0,2026-02-18 00:05:27.207
1771391127256,827.0,2026-02-18 00:05:27.256
1771391127306,828.0,2026-02-18 00:05:27.306
1771391127359,828.0,2026-02-18 00:05:27.359
1771391127408,829.0,2026-02-18 00:05:27.408
1771391127458,829.0,2026-02-18 00:05:27.458
1771391127506,830.0,2026-02-18 00:05:27.506
1771391127560,831.0,2026-02-18 00:05:27.560
1771391127609,831.0,2026-02-18 00:05:27.609
1771391127658,831.0,2026-02-18 00:05:27.658
1771391127711,831.0,2026-02-18 00:05:27.711
1771391127760,832.0,2026-02-18 00:05:27.760
1771391127810,832.0,2026-02-18 00:05:27.810
1771391127859,832.0,2026-02-18 00:05:27.859
1771391127912,832.0,2026-02-18 00:05:27.912
1771391127961,832.0,2026-02-18 00:05:27.961
1771391128010,832.0,2026-02-18 00:05:28.010
1771391128063,832.0,2026-02-18 00:05:28.063
1771391128112,831.0,2026-02-18 00:05:28.112
1771391128162,831.0,2026-02-18 00:05:28.162
1771391128211,831.0,2026-02-18 00:05:28.211
1771391128264,831.0,2026-02-18 00:05:28.264
1771391128313,830.0,2026-02-18 00:05:28.313
1771391128362,830.0,2026-02-18 00:05:28.362
1771391128416,830.0,2026-02-18 00:05:28.416
1771391128465,829.0,2026-02-18 00:05:28.465
1771391128514,829.0,2026-02-18 00:05:28.514
1771391128563,828.0,2026-02-18 00:05:28.563
1771391128616,828.0,2026-02-18 00:05:28.616
1771391128665,828.0,2026-02-18 00:05:28.665
1771391128714,827.0,2026-02-18 00:05:28.714
1771391128764,827.0,2026-02-18 00:05:28.764
1771391128817,827.0,2026-02-18 00:05:28.817
1771391128866,827.0,2026-02-18 00:05:28.866
1771391128915,827.0,2026-02-18 00:05:28.915
1771391128968,827.0,2026-02-18 00:05:28.968
1771391129018,827.0,2026-02-18 00:05:29.018
1771391129067,827.0,2026-02-18 00:05:29.067
1771391129116,827.0,2026-02-18 00:05:29.116
1771391129169,827.0,2026-02-18 00:05:29.169
1771391129219,826.0,2026-02-18 00:05:29.219
1771391129268,826.0,2026-02-18 00:05:29.268
1771391129321,826.0,2026-02-18 00:05:29.321
1771391129370,826.0,2026-02-18 00:05:29.370
1771391129419,826.0,2026-02-18 00:05:29.419
1771391129468,827.0,2026-02-18 00:05:29.468
1771391129521,827.0,2026-02-18 00:05:29.521
1771391129571,827.0,2026-02-18 00:05:29.571
1771391129620,827.0,2026-02-18 00:05:29.620
1771391129673,827.0,2026-02-18 00:05:29.673
1771391129723,827.0,2026-02-18 00:05:29.723
1771391129771,827.0,2026-02-18 00:05:29.771
1771391129821,827.0,2026-02-18 00:05:29.821
1771391129874,827.0,2026-02-18 00:05:29.874
1771391129923,827.0,2026-02-18 00:05:29.923
1771391129972,828.0,2026-02-18 00:05:29.972
1771391130021,828.0,2026-02-18 00:05:30.021
1771391130074,828.0,2026-02-18 00:05:30.074
1771391130124,829.0,2026-02-18 00:05:30.124
1771391130173,829.0,2026-02-18 00:05:30.173
1771391130226,829.0,2026-02-18 00:05:30.226
1771391130275,829.0,2026-02-18 00:05:30.275
1771391130324,830.0,2026-02-18 00:05:30.324
1771391130374,829.0,2026-02-18 00:05:30.374
1771391130427,829.0,2026-02-18 00:05:30.427
1771391130476,829.0,2026-02-18 00:05:30.476
1771391130525,829.0,2026-02-18 00:05:30.525
1771391130578,829.0,2026-02-18 00:05:30.578
1771391130627,829.0,2026-02-18 00:05:30.627
1771391130677,829.0,2026-02-18 00:05:30.677
1771391130726,828.0,2026-02-18 00:05:30.726
1771391130779,828.0,2026-02-18 00:05:30.779
1771391130828,828.0,2026-02-18 00:05:30.828
1771391130877,827.0,2026-02-18 00:05:30.877
1771391130930,827.0,2026-02-18 00:05:30.930
1771391130979,827.0,2026-02-18 00:05:30.979
1771391131029,826.0,2026-02-18 00:05:31.029
1771391131078,826.0,2026-02-18 00:05:31.078
1771391131131,826.0,2026-02-18 00:05:31.131
1771391131180,825.0,2026-02-18 00:05:31.180
1771391131229,825.0,2026-02-18 00:05:31.229
1771391131279,825.0,2026-02-18 00:05:31.279
1771391131332,825.0,2026-02-18 00:05:31.332
1771391131381,825.0,2026-02-18 00:05:31.381
1771391131430,825.0,2026-02-18 00:05:31.430
1771391131483,825.0,2026-02-18 00:05:31.483
1771391131533,825.0,2026-02-18 00:05:31.533
1771391131582,825.0,2026-02-18 00:05:31.582
1771391131631,825.0,2026-02-18 00:05:31.631
1771391131684,825.0,2026-02-18 00:05:31.684
1771391131733,825.0,2026-02-18 00:05:31.733
1771391131782,825.0,2026-02-18 00:05:31.782
1771391131836,825.0,2026-02-18 00:05:31.836
1771391131885,825.0,2026-02-18 00:05:31.885
1771391131934,826.0,2026-02-18 00:05:31.934
1771391131983,825.0,2026-02-18 00:05:31.983
1771391132036,826.0,2026-02-18 00:05:32.036
1771391132085,826.0,2026-02-18 00:05:32.085
1771391132135,826.0,2026-02-18 00:05:32.135
1771391132188,826.0,2026-02-18 00:05:32.188
1771391132237,826.0,2026-02-18 00:05:32.237
1771391132286,827.0,2026-02-18 00:05:32.286
1771391132335,827.0,2026-02-18 00:05:32.335
1771391132388,827.0,2026-02-18 00:05:32.388
1771391132438,828.0,2026-02-18 00:05:32.438
1771391132487,828.0,2026-02-18 00:05:32.487
1771391132536,828.0,2026-02-18 00:05:32.536
1771391132589,829.0,2026-02-18 00:05:32.589
1771391132639,829.0,2026-02-18 00:05:32.639
1771391132688,830.0,2026-02-18 00:05:32.688
1771391132741,830.0,2026-02-18 00:05:32.741
1771391132790,830.0,2026-02-18 00:05:32.790
1771391132839,830.0,2026-02-18 00:05:32.839
1771391132888,830.0,2026-02-18 00:05:32.888
1771391132941,830.0,2026-02-18 00:05:32.941
1771391132991,831.0,2026-02-18 00:05:32.991
